Student ID,Gender,Age,Current Course,Marks,Absences,Study Hours,Career Interest Level,Career Choice,Soft Skills,Languages Spoken
8696,Male,23,Literature,79,2,23,5,Medical Doctor,Communication,German
8697,Female,19,Arts,51,2,23,6,Policy,Time Management,English
8698,Male,24,Science,84,5,20,1,Law,Decision-making,English
8699,Male,22,Literature,60,0,25,6,Education,Analytical,French
8700,Male,22,Arts,47,0,20,9,Education,Research,French
8701,Male,20,Literature,43,3,11,5,Education,Negotiation,English
8702,Female,24,Literature,59,3,24,9,Computer Science,Creativity,French
8703,Female,22,Arts,70,1,19,7,Arts,Empathy,Spanish
8704,Female,23,Arts,41,2,27,3,Law,Adaptability,French
8705,Female,22,Arts,45,3,22,1,Medical Doctor,Decision-making,English
8706,Male,18,Arts,98,4,28,5,Computer Science,Analytical,English
8707,Female,21,Literature,60,2,13,7,Law,Creativity,Chinese
8708,Female,23,Literature,40,1,29,8,Education,Creativity,Chinese
8709,Male,22,Economy,49,1,29,1,Project Management,Communication,German
8710,Female,21,Literature,94,3,10,4,Project Management,Patience,German
8711,Female,19,Science,80,0,16,4,Project Management,Time Management,French
8712,Female,20,Arts,67,4,21,1,Medical Doctor,Teamwork,French
8713,Female,21,Economy,53,0,21,3,Arts,Negotiation,Chinese
8714,Female,22,Economy,45,4,23,3,Computer Science,Creativity,Chinese
8715,Female,20,Arts,78,1,18,7,Law,Teamwork,Chinese
8716,Female,22,Technology,67,4,24,10,Education,Empathy,English
8717,Female,21,Literature,66,2,21,9,Arts,Patience,Chinese
8718,Male,19,Arts,44,3,20,8,Law,Creativity,German
8719,Female,21,Economy,49,2,28,2,Project Management,Time Management,French
8720,Male,20,Arts,41,2,27,5,Arts,Time Management,German
8721,Female,22,Literature,49,1,13,1,Law,Time Management,French
8722,Female,23,Science,67,0,24,3,Arts,Creativity,German
8723,Male,19,Technology,72,4,16,1,Law,Time Management,Chinese
8724,Male,22,Arts,47,3,22,2,Policy,Teamwork,English
8725,Female,22,Science,75,4,29,9,Accountancy,Creativity,Spanish
8726,Female,20,Literature,42,4,19,2,Arts,Communication,German
8727,Male,24,Technology,67,0,13,10,Law,Problem-solving,French
8728,Female,19,Literature,59,1,27,2,Law,Communication,Spanish
8729,Male,19,Science,98,3,28,7,Medical Doctor,Creativity,Chinese
8730,Male,24,Science,72,3,19,7,Arts,Decision-making,Spanish
8731,Female,19,Economy,42,2,15,1,Medical Doctor,Negotiation,Chinese
8732,Male,20,Technology,78,4,21,1,Accountancy,Empathy,English
8733,Male,24,Technology,83,3,18,10,Project Management,Negotiation,French
8734,Female,19,Arts,100,4,27,8,Medical Doctor,Creativity,French
8735,Female,21,Economy,70,1,25,9,Arts,Analytical,Chinese
8736,Male,18,Literature,70,5,21,9,Computer Science,Teamwork,French
8737,Female,18,Science,50,5,11,6,Computer Science,Communication,English
8738,Male,22,Arts,41,3,19,7,Computer Science,Negotiation,Spanish
8739,Male,20,Science,90,4,20,1,Accountancy,Negotiation,French
8740,Female,22,Science,71,4,11,6,Education,Creativity,Spanish
8741,Male,20,Arts,52,2,11,9,Accountancy,Problem-solving,English
8742,Female,23,Literature,83,0,14,2,Computer Science,Empathy,Spanish
8743,Female,23,Arts,64,3,12,7,Policy,Analytical,German
8744,Female,23,Technology,89,5,21,10,Law,Leadership,German
8745,Male,20,Economy,75,4,19,8,Medical Doctor,Time Management,French
8746,Male,24,Arts,60,0,24,7,Accountancy,Empathy,French
8747,Female,18,Literature,66,1,26,2,Computer Science,Creativity,Chinese
8748,Male,21,Economy,49,1,21,1,Medical Doctor,Adaptability,German
8749,Male,20,Technology,97,4,26,8,Project Management,Creativity,English
8750,Female,20,Technology,55,0,30,9,Project Management,Decision-making,German
8751,Female,22,Technology,52,2,24,7,Law,Adaptability,Spanish
8752,Male,23,Science,70,3,20,6,Arts,Creativity,English
8753,Male,19,Economy,64,5,28,2,Accountancy,Teamwork,English
8754,Male,24,Science,77,4,25,7,Accountancy,Research,Spanish
8755,Female,22,Arts,94,0,16,5,Law,Critical Thinking,German
8756,Male,22,Science,85,2,24,3,Medical Doctor,Negotiation,English
8757,Female,20,Economy,72,4,23,9,Medical Doctor,Decision-making,English
8758,Male,23,Science,84,4,30,4,Policy,Critical Thinking,French
8759,Male,21,Arts,100,1,15,10,Project Management,Decision-making,French
8760,Male,23,Science,64,5,16,5,Education,Teamwork,German
8761,Female,24,Literature,90,3,24,8,Arts,Problem-solving,German
8762,Male,20,Science,95,3,28,2,Computer Science,Empathy,German
8763,Male,23,Arts,80,3,30,2,Accountancy,Time Management,Spanish
8764,Female,22,Arts,61,5,25,5,Arts,Leadership,Chinese
8765,Female,22,Literature,48,0,18,4,Education,Negotiation,English
8766,Male,21,Technology,75,0,29,5,Education,Analytical,German
8767,Male,18,Literature,85,0,19,9,Accountancy,Research,German
8768,Female,24,Arts,54,4,19,9,Arts,Empathy,French
8769,Male,21,Science,86,5,15,2,Policy,Patience,French
8770,Female,24,Economy,52,5,25,4,Law,Teamwork,Spanish
8771,Male,24,Economy,43,2,22,2,Medical Doctor,Time Management,Chinese
8772,Male,24,Technology,46,5,27,7,Computer Science,Leadership,Spanish
8773,Female,21,Literature,77,0,28,2,Arts,Leadership,English
8774,Male,19,Literature,60,2,26,5,Education,Patience,English
8775,Female,18,Literature,91,0,23,10,Accountancy,Time Management,French
8776,Male,18,Literature,49,3,29,6,Computer Science,Analytical,Spanish
8777,Male,23,Literature,73,4,10,10,Arts,Problem-solving,Spanish
8778,Female,18,Literature,57,2,21,4,Education,Teamwork,English
8779,Female,19,Economy,58,3,28,1,Accountancy,Adaptability,Spanish
8780,Female,22,Technology,72,1,22,6,Policy,Adaptability,Spanish
8781,Female,20,Literature,91,5,12,6,Medical Doctor,Research,German
8782,Male,22,Science,45,3,25,9,Arts,Creativity,German
8783,Female,22,Literature,66,5,14,6,Arts,Time Management,German
8784,Female,19,Science,48,5,29,2,Arts,Leadership,Spanish
8785,Male,18,Economy,84,1,17,5,Law,Patience,French
8786,Male,22,Arts,50,0,22,3,Project Management,Empathy,French
8787,Female,24,Economy,59,3,17,7,Medical Doctor,Adaptability,French
8788,Female,20,Technology,95,4,12,1,Policy,Patience,French
8789,Female,22,Technology,63,2,14,3,Accountancy,Decision-making,French
8790,Male,20,Technology,57,1,19,9,Education,Time Management,French
8791,Female,22,Literature,80,0,15,7,Computer Science,Teamwork,Chinese
8792,Male,20,Arts,92,0,21,10,Medical Doctor,Time Management,Chinese
8793,Female,24,Literature,42,4,23,5,Medical Doctor,Negotiation,French
8794,Female,21,Technology,80,1,26,2,Project Management,Critical Thinking,French
8795,Female,21,Economy,68,0,20,10,Project Management,Patience,French
8796,Male,19,Technology,98,5,13,4,Policy,Patience,German
8797,Male,22,Arts,99,4,21,2,Accountancy,Time Management,English
8798,Male,21,Literature,59,2,25,10,Computer Science,Critical Thinking,French
8799,Male,19,Economy,44,1,25,2,Accountancy,Critical Thinking,French
8800,Female,20,Science,67,1,10,5,Policy,Negotiation,German
8801,Female,22,Arts,91,1,13,2,Law,Problem-solving,Spanish
8802,Male,20,Science,80,3,28,3,Law,Creativity,Spanish
8803,Male,21,Economy,77,4,28,7,Medical Doctor,Communication,German
8804,Male,23,Literature,80,2,29,3,Project Management,Patience,English
8805,Female,20,Literature,79,0,16,4,Medical Doctor,Research,French
8806,Male,22,Economy,73,1,21,4,Arts,Decision-making,German
8807,Male,18,Economy,40,5,12,9,Project Management,Adaptability,German
8808,Male,24,Technology,42,2,13,10,Policy,Creativity,Spanish
8809,Male,22,Literature,67,1,22,9,Accountancy,Communication,French
8810,Female,18,Science,97,0,19,8,Policy,Analytical,Chinese
8811,Male,20,Arts,53,5,27,2,Medical Doctor,Patience,French
8812,Male,18,Technology,87,4,29,8,Computer Science,Adaptability,English
8813,Male,18,Technology,67,1,22,7,Arts,Research,Chinese
8814,Female,23,Science,53,5,27,8,Arts,Time Management,Chinese
8815,Female,24,Economy,42,0,21,2,Project Management,Empathy,German
8816,Male,21,Economy,41,2,22,2,Project Management,Analytical,Chinese
8817,Female,20,Economy,65,2,28,2,Arts,Research,French
8818,Male,18,Literature,52,2,22,1,Policy,Empathy,German
8819,Male,22,Economy,81,0,24,8,Arts,Analytical,French
8820,Female,24,Economy,50,5,17,1,Medical Doctor,Adaptability,French
8821,Male,19,Economy,61,4,21,7,Computer Science,Decision-making,Spanish
8822,Female,20,Economy,78,3,11,6,Policy,Creativity,English
8823,Female,24,Technology,71,3,24,3,Medical Doctor,Adaptability,German
8824,Male,21,Science,99,3,27,7,Medical Doctor,Decision-making,German
8825,Female,19,Economy,61,4,21,5,Law,Empathy,Spanish
8826,Female,22,Science,73,3,24,5,Medical Doctor,Analytical,Spanish
8827,Male,18,Economy,58,4,10,7,Arts,Leadership,Chinese
8828,Female,21,Literature,80,5,10,1,Project Management,Problem-solving,German
8829,Male,24,Arts,42,0,11,3,Arts,Adaptability,French
8830,Female,23,Technology,57,2,19,2,Education,Teamwork,English
8831,Male,22,Literature,95,3,18,2,Computer Science,Problem-solving,Chinese
8832,Female,23,Economy,71,5,18,9,Arts,Teamwork,French
8833,Female,23,Literature,61,5,19,3,Medical Doctor,Decision-making,French
8834,Male,23,Technology,67,5,29,3,Policy,Teamwork,German
8835,Male,20,Technology,55,0,18,10,Accountancy,Research,Chinese
8836,Male,20,Economy,91,4,26,6,Accountancy,Decision-making,German
8837,Male,24,Science,68,5,25,4,Arts,Decision-making,French
8838,Female,23,Arts,94,0,20,7,Education,Problem-solving,Chinese
8839,Female,23,Economy,54,0,19,6,Policy,Communication,German
8840,Female,20,Technology,67,1,30,1,Accountancy,Leadership,English
8841,Female,19,Literature,70,4,23,7,Law,Empathy,French
8842,Female,23,Economy,99,1,13,1,Medical Doctor,Research,English
8843,Female,20,Science,92,3,23,3,Arts,Problem-solving,Chinese
8844,Male,20,Economy,83,1,21,6,Law,Patience,Spanish
8845,Male,23,Science,62,1,23,4,Arts,Time Management,German
8846,Female,23,Technology,97,2,19,1,Law,Problem-solving,Chinese
8847,Male,21,Technology,63,2,13,5,Project Management,Decision-making,Spanish
8848,Female,18,Technology,62,3,16,3,Project Management,Patience,French
8849,Male,24,Arts,61,2,21,1,Medical Doctor,Communication,Chinese
8850,Female,22,Economy,59,2,24,8,Medical Doctor,Analytical,French
8851,Male,19,Economy,70,2,20,7,Law,Communication,German
8852,Male,22,Arts,48,2,27,8,Computer Science,Critical Thinking,Chinese
8853,Female,21,Economy,70,1,28,7,Education,Communication,Chinese
8854,Female,24,Arts,76,4,15,6,Arts,Analytical,Chinese
8855,Male,22,Technology,78,5,27,6,Law,Research,German
8856,Male,22,Science,52,3,15,8,Computer Science,Research,Spanish
8857,Female,18,Arts,47,4,15,2,Education,Empathy,Spanish
8858,Female,20,Arts,68,0,26,5,Policy,Creativity,English
8859,Male,18,Technology,96,0,13,3,Accountancy,Adaptability,French
8860,Female,19,Arts,53,3,11,9,Education,Critical Thinking,Spanish
8861,Female,19,Economy,47,5,19,10,Arts,Empathy,Chinese
8862,Female,21,Science,47,2,22,9,Arts,Adaptability,Chinese
8863,Female,18,Literature,51,3,28,8,Law,Critical Thinking,German
8864,Female,18,Literature,62,3,15,6,Medical Doctor,Decision-making,Chinese
8865,Female,24,Science,48,0,16,1,Computer Science,Research,English
8866,Male,23,Technology,53,0,30,7,Law,Time Management,French
8867,Male,22,Arts,45,5,17,1,Education,Communication,Chinese
8868,Male,23,Literature,55,4,19,8,Policy,Patience,French
8869,Female,18,Science,87,4,13,1,Arts,Decision-making,Spanish
8870,Male,18,Economy,41,1,22,1,Medical Doctor,Analytical,English
8871,Male,22,Arts,41,1,24,1,Arts,Analytical,English
8872,Female,23,Arts,71,4,30,3,Computer Science,Analytical,English
8873,Male,18,Economy,74,2,12,2,Project Management,Negotiation,Chinese
8874,Female,18,Technology,61,1,18,9,Accountancy,Time Management,German
8875,Female,24,Technology,45,3,30,5,Policy,Research,French
8876,Male,23,Technology,91,5,28,10,Project Management,Communication,German
8877,Male,20,Technology,41,4,21,5,Project Management,Negotiation,French
8878,Male,22,Economy,88,0,13,10,Project Management,Critical Thinking,German
8879,Male,19,Literature,74,5,14,8,Computer Science,Empathy,Chinese
8880,Female,19,Literature,73,4,11,7,Policy,Empathy,French
8881,Female,21,Arts,90,2,10,7,Medical Doctor,Communication,German
8882,Male,18,Economy,89,3,15,6,Accountancy,Problem-solving,German
8883,Female,22,Economy,68,1,26,3,Computer Science,Patience,English
8884,Male,20,Arts,42,4,12,8,Arts,Teamwork,German
8885,Male,21,Literature,47,4,27,10,Education,Patience,English
8886,Female,23,Economy,57,2,24,10,Education,Negotiation,German
8887,Female,18,Literature,47,1,10,10,Accountancy,Negotiation,French
8888,Male,18,Arts,53,0,27,5,Computer Science,Teamwork,Chinese
8889,Female,24,Science,89,0,28,5,Medical Doctor,Research,English
8890,Male,23,Technology,67,0,26,4,Project Management,Communication,Spanish
8891,Female,22,Literature,96,3,21,1,Policy,Time Management,Spanish
8892,Male,24,Science,48,5,15,8,Arts,Adaptability,German
8893,Male,23,Arts,91,2,12,1,Education,Teamwork,Chinese
8894,Male,23,Economy,52,3,21,6,Arts,Creativity,Spanish
8895,Male,22,Economy,41,5,12,5,Education,Empathy,English
8896,Male,23,Technology,94,5,10,7,Policy,Analytical,German
8897,Male,20,Arts,71,0,23,9,Law,Communication,French
8898,Male,20,Literature,67,3,13,2,Law,Decision-making,French
8899,Male,21,Economy,80,3,14,2,Medical Doctor,Teamwork,Chinese
8900,Male,20,Economy,65,0,30,3,Law,Teamwork,English
8901,Female,23,Science,93,5,26,8,Arts,Problem-solving,French
8902,Female,18,Economy,92,3,29,8,Computer Science,Communication,English
8903,Female,22,Economy,62,0,25,9,Computer Science,Negotiation,Spanish
8904,Male,18,Literature,50,4,13,8,Computer Science,Critical Thinking,French
8905,Male,20,Literature,98,5,26,9,Project Management,Analytical,French
8906,Female,19,Literature,62,3,23,3,Policy,Analytical,Spanish
8907,Male,23,Literature,75,3,15,6,Project Management,Decision-making,English
8908,Male,20,Arts,58,2,28,2,Project Management,Critical Thinking,Spanish
8909,Male,18,Economy,89,5,29,9,Accountancy,Creativity,Chinese
8910,Male,22,Science,73,0,12,5,Policy,Teamwork,Spanish
8911,Male,21,Arts,48,5,11,1,Project Management,Teamwork,Spanish
8912,Male,22,Literature,40,0,14,1,Policy,Creativity,German
8913,Male,20,Technology,97,3,13,1,Education,Teamwork,Chinese
8914,Female,18,Technology,63,3,14,4,Project Management,Teamwork,German
8915,Male,23,Arts,71,3,15,6,Accountancy,Teamwork,Spanish
8916,Female,19,Literature,46,5,16,6,Law,Decision-making,Chinese
8917,Female,20,Arts,81,2,26,1,Project Management,Creativity,English
8918,Male,24,Arts,60,3,19,4,Accountancy,Teamwork,English
8919,Female,23,Arts,84,2,28,2,Education,Communication,Spanish
8920,Female,24,Science,55,2,20,3,Arts,Adaptability,English
8921,Male,21,Economy,46,2,21,8,Law,Teamwork,French
8922,Male,18,Technology,97,1,27,4,Policy,Research,English
8923,Male,23,Economy,59,1,26,3,Education,Analytical,Spanish
8924,Male,24,Economy,58,2,23,1,Computer Science,Decision-making,English
8925,Male,19,Arts,55,0,13,7,Law,Patience,German
8926,Female,19,Arts,74,1,17,4,Policy,Teamwork,Chinese
8927,Female,20,Science,88,0,28,3,Arts,Critical Thinking,French
8928,Female,19,Economy,75,1,26,9,Policy,Creativity,Spanish
8929,Male,23,Economy,82,5,23,3,Education,Analytical,Chinese
8930,Female,20,Economy,70,5,16,6,Project Management,Analytical,Chinese
8931,Male,18,Economy,81,1,11,9,Education,Communication,French
8932,Female,19,Arts,43,1,18,9,Accountancy,Analytical,German
8933,Male,19,Science,92,1,24,3,Law,Patience,German
8934,Female,21,Science,78,0,22,2,Law,Critical Thinking,German
8935,Female,21,Literature,71,1,11,1,Accountancy,Problem-solving,English
8936,Female,19,Technology,77,1,10,7,Arts,Empathy,English
8937,Male,19,Arts,55,5,22,2,Computer Science,Teamwork,German
8938,Male,19,Economy,49,0,17,8,Accountancy,Communication,Chinese
8939,Female,20,Economy,40,2,11,2,Project Management,Time Management,Chinese
8940,Female,23,Literature,59,1,19,10,Project Management,Decision-making,French
8941,Female,23,Literature,41,0,20,7,Education,Leadership,English
8942,Male,24,Literature,48,5,10,8,Arts,Negotiation,Chinese
8943,Male,18,Technology,45,2,25,10,Policy,Adaptability,Spanish
8944,Male,19,Economy,43,2,15,7,Computer Science,Critical Thinking,Chinese
8945,Male,24,Literature,63,5,25,10,Policy,Problem-solving,Spanish
8946,Male,24,Technology,48,3,21,9,Computer Science,Creativity,Spanish
8947,Female,18,Science,96,5,16,9,Arts,Time Management,Spanish
8948,Male,18,Arts,45,0,19,1,Education,Adaptability,Chinese
8949,Female,21,Arts,100,2,29,8,Arts,Communication,French
8950,Female,24,Science,69,2,29,10,Medical Doctor,Teamwork,Chinese
8951,Male,21,Economy,42,3,25,10,Law,Negotiation,English
8952,Female,24,Science,90,5,12,8,Medical Doctor,Adaptability,Spanish
8953,Male,24,Arts,87,5,27,1,Project Management,Adaptability,Spanish
8954,Male,18,Economy,68,4,21,4,Computer Science,Negotiation,Chinese
8955,Female,18,Economy,73,1,28,10,Arts,Decision-making,Chinese
8956,Female,21,Arts,58,2,28,9,Law,Communication,German
8957,Male,23,Technology,59,4,28,4,Computer Science,Negotiation,Chinese
8958,Female,24,Technology,86,2,21,5,Computer Science,Creativity,Chinese
8959,Male,18,Economy,60,4,24,2,Arts,Leadership,German
8960,Male,22,Technology,42,5,25,8,Arts,Time Management,Chinese
8961,Female,23,Economy,49,3,10,5,Law,Patience,English
8962,Male,21,Literature,43,3,25,8,Accountancy,Analytical,Spanish
8963,Male,24,Science,44,0,29,10,Policy,Analytical,Spanish
8964,Male,21,Literature,56,1,26,3,Arts,Communication,German
8965,Male,24,Literature,41,5,11,2,Arts,Adaptability,German
8966,Male,20,Science,55,0,13,10,Accountancy,Adaptability,Chinese
8967,Male,21,Arts,42,1,10,2,Law,Critical Thinking,French
8968,Female,18,Arts,44,5,30,3,Project Management,Time Management,Spanish
8969,Female,18,Literature,65,1,20,3,Policy,Creativity,Spanish
8970,Male,23,Arts,88,4,18,5,Accountancy,Patience,German
8971,Female,18,Technology,52,1,22,4,Law,Problem-solving,Spanish
8972,Male,22,Science,59,4,10,5,Accountancy,Time Management,English
8973,Female,23,Arts,75,3,22,1,Computer Science,Empathy,Chinese
8974,Male,22,Technology,54,3,29,8,Computer Science,Analytical,English
